,Bed,Bath,m²,Price,Address,Property_type,New_build,Page
5336,2,2,65.0,199000,"The Parade, 3 Apt. Bastion Court, Connaught Street, Athlone, Co. Westmeath",Apartment,no,259
5337,5,2,159.0,235000,"The Lag House, Upper Main Street, Cappoquin, Co. Waterford",Terrace,no,259
5338,3,2,110.0,230000,"89 Cluain Arra, Newcastle West, Co. Limerick",Semi-D,no,259
5339,4,1,211.0,350000,"Amergin, Barrack Street, Drogheda, Co. Louth",Detached,no,259
5340,4,2,,200000,"Saint Dominics, Old Gallowsfield, Tralee, Co. Kerry",Detached,no,259
5341,3,1,,215000,"89 Árd Na Gréine, Clonmel, Co. Tipperary",Semi-D,no,259
5342,3,4,153.0,620000,"945 Ladycastle, Straffan, Co. Kildare",Detached,no,259
5343,2,1,59.0,135000,"Apartment 25, Killeelaun House, Temple Jarlath Court, Tuam, Co. Galway",Apartment,no,259
5344,,,2023.3903929424143,65000,"Crowbally, Gowran, Co. Kilkenny",Site,no,260
5345,3,2,80.0,225000,"7 Lee Valley Cottages, Clashanure, Ovens, Co. Cork",Semi-D,no,260
5346,2,2,80.0,395000,"13 Charlesland Park, Greystones, Co. Wicklow",Terrace,no,260
5347,2,1,54.0,265000,"Apartment 34, Trinity Court, Cork City, Co. Cork",Apartment,no,260
5348,2,3,68.0,145000,"Apartment 23, The Barge, Mullingar, Co. Westmeath",Apartment,no,260
5349,2,2,69.0,185000,"42 An Bruach, Halfway, Halfway, Co. Cork",Apartment,no,260
5350,4,4,251.0,340000,"THE SKELLIG EXPERIENCE, Coarha More, Valentia Island, Co. Kerry",Detached,no,260
5351,2,1,54.0,220000,"14 Centenary Row, Old Youghal Road, St. Lukes, Co. Cork",Terrace,no,260
5352,,,24280.684715308973,15000,"Rusheeny, Oughterard, Co. Galway",Site,no,260
5353,2,2,80.0,385000,"19 Meadow Court, Stillorgan Park, Stillorgan, Co. Dublin",Apartment,no,260
5354,3,3,102.0,350000,"5 Wilton Manor, Rathnew, Co. Wicklow",Semi-D,no,260
5355,2,2,70.0,210000,"36 Killegland House, Killegland Street, Ashbourne, Co. Meath",Apartment,no,260
5356,4,3,122.0,470000,"61 Lambay View, Rush, Co. Dublin",Semi-D,no,260
5357,4,3,198.0,950000,"31 The Drive, Cypress Downs, Templeogue, Dublin 6W",Detached,no,260
5358,3,1,,125000,"Main Street, Shanagolden, Co. Limerick",Detached,no,260
5359,3,3,170.0,375000,"St Anthony's, Dromore, Templenoe, Kenmare, Co. Kerry",Detached,no,260
5360,3,1,60.0,85000,"33 New Street, Lismore, Co. Waterford",Terrace,no,260
5361,4,3,,275000,"30 Limetree Grove, Dualla Road, Cashel, Co. Tipperary",Detached,no,260
5362,3,1,72.0,145000,"Lauragh Lower, Kenmare, Co. Kerry",Bungalow,no,260
5363,5,3,251.0,570000,"Clonea, Oatencake, Midleton, Co. Cork",Detached,no,260
5364,3,1,80.0,515000,"7 Llewellyn Way, Rathfarnham, Rathfarnham, Dublin 14",Semi-D,no,261
5365,3,2,130.0,355000,"The Cottage, Churchtown South, Cloyne, Midleton, Co. Cork",Detached,no,261
5366,3,3,107.0,275000,"9 Woodberry Heights, Castleredmond, Midleton, Co. Cork",Semi-D,no,261
5367,3,1,93.0,275000,"Mount Uniacke, Killeagh, Co. Cork",Detached,no,261
5368,3,1,65.0,195000,"5 O'Briens Terrace, Midleton, Co. Cork",Terrace,no,261
5369,3,1,136.0,195000,"Barrack Street, Bansha, Co. Tipperary",Semi-D,no,261
5370,3,2,120.0,515000,"62 Castleheath, Swords Road, Malahide, Co. Dublin",Duplex,no,261
5371,3,1,,340000,"Ballinaclash, Blackwater, Co. Wexford",Detached,no,261
5372,,,19667.35461940027,1850000,"c. 1.968HA / 4.863 Acres at Ballymakenny Road, Drogheda, Co. Louth",Site,no,261
5373,4,3,,495000,"Tullogher, Tullogher, Co. Kilkenny",Detached,no,261
5374,3,2,89.0,520000,"23 Saint Philomena's Road, Glasnevin, Dublin 11",Terrace,no,261
5375,4,2,110.0,300000,"5 Fernhill, Arklow, Co. Wicklow",Terrace,no,261
5376,3,2,,150000,"HSE, Teach Chairdé, Ballymote, Co. Sligo",Semi-D,no,261
5377,4,3,125.0,179000,"13 Sliabh Cairbe, Drumlish, Co. Longford",Semi-D,no,261
5378,5,2,465.0,Price on Application,"Glenville, Cushenstown, Garristown, Co. Meath",Detached,no,261
5379,,,2023.3903929424143,225000,"Crois Fhé­nn, The Pike, Clonakilty, Co. Cork",Site,no,261
5380,2,1,71.0,385000,"Apartment 11, Raheny Wood, Raheny, Dublin 5",Apartment,no,261
5381,4,1,96.0,305000,"42 Cromcastle Avenue, Kilmore West, Kilmore, Dublin 5",Terrace,no,261
5382,4,2,151.0,575000,"Killeshin, 20 Endsleigh Estate, Douglas, Co. Cork",Semi-D,no,261
5383,4,5,144.0,445000,"24 College Square, College Road, Kilkenny, Co. Kilkenny",Semi-D,no,261
5384,3,2,,265000,"17 Killeagh Gardens, Killeagh, Co. Cork",Semi-D,no,262
5385,3,1,75.0,295000,"3 Griffith Road, Glasnevin, Dublin 11",Terrace,no,262
5386,2,2,70.0,210000,"104 Cluain Bué­, Quinagh, Carlow Town, Co. Carlow",Semi-D,no,262
5387,4,3,168.0,230000,"Castlehill, Ballygorteen, Castlewarren, Co. Kilkenny",Detached,no,262
5388,4,3,219.0,545000,"Ballygrissane, Minane Bridge, Co. Cork",Detached,no,262
5389,2,1,43.0,295000,"Apartment 109, 35-38 Mountjoy Square South, Dublin 1",Apartment,no,262
5390,3,2,,195000,"84 Sundays Well, Lisloose, Tralee, Co. Kerry",End of Terrace,no,262
5391,4,4,210.0,350000,"Lear, Baileborough, Bailieborough, Co. Cavan",Detached,no,262
5392,2,2,112.0,270000,"5 Knightsbridge Court, Trim, Co. Meath",Apartment,no,262
5393,2,1,,275000,"10 Bramblefield Court, Clonee, Clonee, Dublin 15",Terrace,no,262
5394,2,2,121.0,160000,"4 School Road, Killorglin, Co. Kerry",Terrace,no,262
5395,3,2,,195000,"11 Ocean View, Ballyheigue, Tralee, Co. Kerry",Terrace,no,262
5396,3,1,87.0,280000,"10 Sheare's Park, Glasheen Road, Glasheen, Co. Cork",Terrace,no,262
5397,2,1,59.0,149000,"2 Teeling Gardens, Ballisodare, Co. Sligo",Terrace,no,262
5398,2,3,82.0,315000,"12 The Dale, Moyglare Hall, Maynooth, Co. Kildare",Terrace,no,262
5399,2,1,81.0,525000,"2 Martin Street, Portobello, Dublin 8",End of Terrace,no,262
5400,3,3,93.0,220000,"12 Ardan, Trim Road, Athboy, Co. Meath",Terrace,no,262
5401,2,2,67.0,195000,"33 Yellow Clay Manor, Commons Road, Navan, Co. Meath",Apartment,no,262
5402,2,1,,175000,"Apartment 32, The Goulding, Santry Cross, Ballymun, Dublin 11",Apartment,no,262
5403,4,4,220.0,630000,"3 Cnoc Na Ré­, Ballydowney, Killarney, Co. Kerry",Detached,no,262
5404,4,2,,250000,"38 Oldwood, Athlone Road, Roscommon Town, Co. Roscommon",Semi-D,no,263
5405,4,3,117.0,365000,"Ringachupia House, Knockateemore, Dungarvan, Co. Waterford",Detached,no,263
5406,3,1,127.0,270000,"Coolkenno, Tullow, Co. Carlow",Bungalow,no,263
5407,4,2,154.0,250000,"Toornanaunagh, Gneeveguilla",Detached,no,263
5408,2,2,65.0,210000,"Apartment 303, Atkins Hall, Cork City, Co. Cork",Apartment,no,263
5409,4,2,118.0,330000,"16 Heathervue, Glanmire, Co. Cork",Semi-D,no,263
5410,3,3,,190000,"3 Abbey Court, Fethard, Co. Tipperary",Semi-D,no,263
5411,1,1,50.0,189000,"Apartment 45, The Academy, Park West, Dublin 12",Apartment,no,263
5412,4,4,185.0,795000,"26 Saint Sylvesters Villas, Malahide, Co. Dublin",Detached,no,263
5413,3,1,103.0,450000,"Jabulani, 31 Windmill Road, Crumlin, Dublin 12",Terrace,no,263
5414,3,1,,199950,"73 Lynn Heights, Mullingar, Co. Westmeath",Semi-D,no,263
5415,4,1,160.0,225000,"Asdee East, Ballybunion, Co. Kerry",Detached,no,263
5416,3,1,89.0,335000,"26 Hillcrest Green, Lucan, Co. Dublin",Semi-D,no,263
5417,4,2,134.0,595000,"33 Ravensdale Drive, Kimmage, Kimmage, Dublin 12",Semi-D,no,263
5418,4,3,127.0,325000,"8 Brabazon Green, Bettystown, Co. Meath",Semi-D,no,263
5419,1,1,50.0,180000,"Cogan's Lane, Off Main Street, Carrigaline, Co. Cork",End of Terrace,no,263
5420,4,4,237.0,450000,"Pallas, Beaufort, Co. Kerry",Detached,no,263
5421,,,3318.3602444255594,Price on Application,"Town Centre, Ballitore, Co. Kildare",Site,no,263
5422,3,3,105.0,175000,"17 Chancery Park Drive, Tullamore, Co. Offaly",Terrace,no,263
5423,3,1,80.0,300000,"19 Woodford Villas, Clondalkin, Clondalkin, Dublin 22",Semi-D,no,263
5424,3,2,120.0,615000,"155 Ballyroan Road, Rathfarnham, Rathfarnham, Dublin 16",Semi-D,no,264
5425,4,3,122.0,350000,"1 Shanakiel Park, Shanakiel, Shanakiel, Co. Cork",Semi-D,no,264
5426,3,3,89.0,175000,"21 Ard An Bhaile, Buttevant, Co. Cork",Semi-D,no,264
5427,3,2,216.0,125000,"Bawnmore, Ardfert, Co. Kerry",Detached,no,264
5428,3,1,109.0,175000,"Aisling, Corclogh West, Belmullet, Co. Mayo",Detached,no,264
5429,,,283760.26870624424,75000,"Clooshgereen, Oughterard, Co. Galway",Site,no,264
5430,5,3,200.0,425000,"12 Butler Court, Clonmel Road, Cahir, Co. Tipperary",Detached,no,264
5431,6,5,288.0,1985000,"Beechwalk, Cookstown, Enniskerry, Co. Wicklow",Detached,no,264
5432,3,4,162.0,1395000,"53 Booterstown Avenue, Booterstown, Co. Dublin",End of Terrace,no,264
5433,3,1,128.0,645000,"116 Whitebarn Road, Churchtown, Dublin 14",Semi-D,no,264
5434,4,1,113.0,169000,"Ballinakill, Ballycarney, Enniscorthy, Co. Wexford",Bungalow,no,264
5435,3,1,84.0,295000,"Saint Anthony, 18 Glin Road, Coolock, Dublin 5",Terrace,no,264
5436,3,3,103.0,275000,"11 Cluain Airne, Monadreen, Thurles, Co. Tipperary",Semi-D,no,264
5437,3,3,109.0,625000,"Palm Tree, Mill Bank, Killincarrig, Greystones, Co. Wicklow",Semi-D,no,264
5438,3,3,105.0,320000,"26 Latchford Square, Clonee, Dublin 15",Duplex,no,264
5439,2,,60.0,275000,"24 Mallin Avenue, Rialto, Dublin 8",Detached,no,264
5440,5,3,127.0,188000,"31 Tradaree Court, Shannon, Co. Clare",Terrace,no,264
5441,4,2,277.0,345000,"Ards Beg, Gortahork, Co. Donegal",Detached,no,264
5442,2,2,75.0,450000,"Apartment 15, Block C, Seapoint Court, Blackrock, Co. Dublin",Apartment,no,264
5443,3,3,115.0,315000,"81 Upper Clevedon, Carrigaline, Co. Cork",Semi-D,no,264
5444,4,2,147.0,360000,"Tulligee, Clonakilty, Co. Cork",Detached,no,265
5445,2,1,41.0,135000,"Lisnanagh, Edgeworthstown, Co. Longford",Detached,no,265
5446,4,4,225.0,550000,"Ballinroad, Dungarvan, Co. Waterford",Detached,no,265
5447,1,1,49.0,330000,"Apartment 14, Block 15, Gallery Quay, Dublin 2",Apartment,no,265
5448,4,4,,399950,"Kilross House, Mill Road, Midleton, Co. Cork",Detached,no,265
5449,3,1,74.0,395000,"29 Blackabbey Cottages, Adare, Co. Limerick",Terrace,no,265
5450,3,1,140.0,305000,"Brinny, Innishannon, Co. Cork",Detached,no,265
5451,5,3,165.0,749000,"24 Ryemont Abbey, Leixlip, Co. Kildare",Detached,no,265
5452,1,1,48.0,295000,"Apartment 6, Weavers Hall, Levmoss Avenue, Sandyford, Dublin 18",Apartment,no,265
5453,3,3,111.0,255000,"17 Coolraine Heights, Old Cratloe Road, Caherdavin, Co. Limerick",Semi-D,no,265
5454,3,1,,195000,"9 Highfield Grove, Clonmel, Co. Tipperary",Semi-D,no,265
5455,3,1,104.0,300000,"Naomh Pius, 25 Shannon Drive, Corbally, Co. Limerick",Semi-D,no,265
5456,3,2,,285000,"262 Tirellan Heights, Headford Road, Headford Road, Co. Galway",Semi-D,no,265
5457,3,1,,349950,"35 Hughes Road East, Walkinstown, Walkinstown, Dublin 12",Terrace,no,265
5458,,,4046.7807858848287,125000,"Moneymore East, Oranmore, Oranmore, Co. Galway",Site,no,265
5459,2,2,79.0,240000,"Apartment 2, Newcastle Court, Dublin Road, Castletroy, Co. Limerick",Apartment,no,265
5460,5,2,,440000,"46 Glenina Heights, Dublin Road, Renmore, Co. Galway",Detached,no,265
5461,1,1,59.0,275000,"Apartment 39, Block A, Lymewood Mews, Northwood, Santry, Dublin 9",Apartment,no,265
5462,2,2,72.0,565000,"16 Brighton Gardens, Rathgar, Rathgar, Dublin 6",Terrace,no,265
5463,4,1,172.0,230000,"Garrylough Upper, Castlebridge, Co. Wexford",Detached,no,265
5464,2,1,56.0,275000,"3 Rampart Manor, The Ramparts, Kinsale, Co. Cork",Apartment,no,266
5465,3,1,,335000,"44 Oakfield Estate, Oranmore, Co. Galway",Bungalow,no,266
5466,5,1,150.0,675000,"82 Foxfield Road, Raheny, Dublin 5",Semi-D,no,266
5467,,,2104.3260086601113,55000,"Gortnapeasty, Clondrohid, Macroom, Co. Cork",Site,no,266
5468,3,3,185.0,295000,"Ballintaggart, Callan, Co. Kilkenny",Bungalow,no,266
5469,3,1,89.0,209000,"Apartment 1, Powells Court, Newbridge, Co. Kildare",End of Terrace,no,266
5470,3,2,9.0,149000,"25 Slievemore Holiday Village, Dugort, Achill, Co. Mayo",Detached,no,266
5471,3,1,71.0,135000,"13 New Houses, Tyholland, Monaghan, Co. Monaghan",Semi-D,no,266
5472,2,2,83.0,Price on Application,"61 Cluain Buí, The Moyne, Enniscorthy, Co. Wexford",Semi-D,no,266
5473,3,,105.0,365000,"78 The Walk, Moyglare Hall, Maynooth, Co. Kildare",End of Terrace,no,266
5474,4,2,155.0,925000,"35 Balally Avenue, Dundrum, Dublin 16",Semi-D,no,266
5475,3,2,,257500,"53 Lios An Uisce, Merlin Park, Merlin Park, Co. Galway",Semi-D,no,266
5476,4,3,179.0,495000,"Tragalee, Kenmare, Co. Kerry",Detached,no,266
5477,2,1,68.0,460000,"63 McCabe Villas, Booterstown, Co. Dublin",Terrace,no,266
5478,4,1,159.0,195000,"Rathoonagh, Ballycastle, Co. Mayo",Detached,no,266
5479,3,1,,349950,"64 Benmadigan Road, Drimnagh, Drimnagh, Dublin 12",Terrace,no,266
5480,2,1,75.0,360000,"3 Infirmary Road, Dublin 7",Terrace,no,266
5481,3,1,85.0,425000,"35 Grove Park Road, Glasnevin, Dublin 11",Semi-D,no,266
5482,4,2,110.0,640000,"62 Grace O'Malley Drive, Howth, Dublin 13",Terrace,no,266
5483,,,2023.3903929424143,100000,"Lissycasey, Lissycasey, Co. Clare",Site,no,266
5484,3,3,,335000,"40 Sceilg Ard, Headford Road, Headford Road, Co. Galway",Semi-D,no,267
5485,4,1,223.0,365000,"Aghavilla, Belturbet, Co. Cavan",Detached,no,267
5486,3,1,137.0,195000,"Drumcask, Swanlinbar, Co. Cavan",Bungalow,no,267
5487,3,1,81.0,295000,"124 Cashel Avenue, Crumlin, Crumlin, Dublin 12",Terrace,no,267
5488,5,4,298.0,695000,"Ballyboggan Park, Ferrycarrig, Co. Wexford",Detached,no,267
5489,,,,295000,"Cross Street, Loughrea, Co. Galway",Site,no,267
5490,3,2,106.0,169000,"3 Mullally Grove, Cappamore, Co. Limerick",Semi-D,no,267
5491,1,1,,55000,"Barnabrow Lodge, Midleton, Co. Cork",Detached,no,267
5492,3,3,,169950,"22 The Waterfront, Leitrim Village, Carrick-on-Shannon, Co. Leitrim",Apartment,no,267
5493,3,2,112.0,245000,"31 Clonuske Rise, Balbriggan, Co. Dublin",Duplex,no,267
5494,3,3,145.0,610000,"23 Ballydowd Grove, Lucan, Co. Dublin",Bungalow,no,267
5495,4,1,149.0,595000,"Borranstown, Ashbourne",Bungalow,no,267
5496,3,1,74.0,310000,"13 Our Lady of Lourdes Park, Ballinlough, Ballinlough, Co. Cork",End of Terrace,no,267
5497,3,2,129.0,595000,"110 Johnstown Avenue, Glenageary, Co. Dublin",Semi-D,no,267
5498,2,1,,185000,"15 Stoneyford, Ballivor, Co. Meath",Terrace,no,267
5499,3,1,88.0,220000,"9 Mill Road, Inistioge, Co. Kilkenny",Semi-D,no,267
5500,3,3,85.0,Price on Application,"11 The Milltree, Ratoath, Co. Meath",End of Terrace,no,267
5501,2,1,69.0,390000,"66 Oxmantown Road, Dublin 7",Terrace,no,267
5502,4,4,,345000,"Coolfin House, Coolfin, Ardrahan, Co. Galway",Detached,no,267
5503,5,2,215.0,385000,"Carrowreagh East, Ballyglunin, Co. Galway",Detached,no,267
5504,3,1,,Price on Application,"3 Bengal Lodge, Birr, Co. Offaly",Semi-D,no,268
5505,1,1,53.0,279950,"Apartment 64, The Sycamore, Parkview, Stepaside, Dublin 18",Apartment,no,268
5506,3,2,132.0,150000,"18 O'Mahoney Avenue, Bandon, Co. Cork",Townhouse,no,268
5507,3,3,,424950,"1 Mourne Lodge, Mourne Road, Drimnagh, Dublin 12",End of Terrace,no,268
5508,4,2,,475000,"Keeraun, Rahoon, Rahoon, Co. Galway",Bungalow,no,268
5509,4,3,158.0,860000,"Kemacre, Portrane Road, Donabate, Co. Dublin",Semi-D,no,268
5510,3,2,102.0,180000,"1 Rathmeel Lawns, Ballina, Co. Mayo",Semi-D,no,268
5511,3,2,,234950,"2585 Dara Park, Newbridge, Co. Kildare",Semi-D,no,268
5512,2,3,84.0,180000,"9 Cuirt Na Cora, Weir Road, Tuam, Co. Galway",Semi-D,no,268
5513,5,3,215.0,495000,"Park House, Whitepark, Arklow, Co. Wicklow",Detached,no,268
5514,3,3,,189000,"7 Gleann Cryle, Abbeyfeale, Co. Limerick",Semi-D,no,268
5515,2,2,77.0,235000,"121 Fernwood, Glanmire, Glanmire, Co. Cork",Apartment,no,268
5516,4,4,168.0,420000,"Fanore 7 Meadowbrook Oulart, Gorey, Co. Wexford",Detached,no,268
5517,4,5,,150000,"Tonragee East, Achill, Co. Mayo",Detached,no,268
5518,3,3,96.0,595000,"36 The Maples, Bird Avenue, Clonskeagh, Dublin 14",Semi-D,no,268
5519,3,1,,379950,"43 O'Brien Road, Walkinstown, Walkinstown, Dublin 12",Semi-D,no,268
5520,3,3,,179000,"27 Ros Mé³r, Donegal Town, Co. Donegal",Semi-D,no,268
5521,4,3,120.0,449500,"2 Ashbrook, Easton Road, Leixlip, Co. Kildare",Detached,no,268
5522,3,2,114.0,220000,"36 Barrack Street, Dundalk, Co. Louth",Terrace,no,268
5523,2,2,,224950,"Apartment 48, The Hampton, Ballymun, Dublin 9",Apartment,no,268
5524,3,3,105.0,460000,"41 Ballygossan Park, Skerries, Co. Dublin",Terrace,no,269
5525,3,2,,Price on Application,"Earlsrath House, Earlsrath, Mullinavat, Co. Kilkenny",Detached,no,269
5526,3,2,115.0,195000,"1 Sand Dune Cottages Banna Ardfert Tralee, Banna, Co. Kerry",Detached,no,269
5527,1,1,54.0,195000,"4 Beech House, Applewood Square, Swords, Co. Dublin",Apartment,no,269
5528,3,3,109.0,229000,"81 Lios Ard, Tulla Road, Ennis, Co. Clare",Semi-D,no,269
5529,3,3,160.0,320000,"Ballyconnigar Lower, Blackwater, Co. Wexford",Bungalow,no,269
5530,2,2,82.0,430000,"1 The Anchorage, Robswalls, Malahide, Co. Dublin",Apartment,no,269
5531,4,3,142.0,370000,"175 Bloomfield, Annacotty, Co. Limerick",Semi-D,no,269
5532,4,2,116.0,515000,"8 Barr Na Carraige, Fort Lorenzo, Taylors Hill, Galway, Taylor's Hill, Co. Galway",Detached,no,269
5533,3,1,65.0,200000,"Limekiln Cottage, Courtnacuddy, Enniscorthy, Co. Wexford",Detached,no,269
5534,4,2,148.0,925000,"35 Woodley Park, Kilmacud, Co. Dublin",Semi-D,no,269
5535,5,3,143.0,280000,"22B Aughanteeroe, Gort Road, Ennis, Co. Clare",Detached,no,269
5536,2,1,89.0,130000,"2 Harp Road, Rathdowney, Co. Laois",Terrace,no,269
5537,4,2,167.0,400000,"Ballybur Lower, Cuffesgrange, Co. Kilkenny",Detached,no,269
5538,3,1,100.0,295000,"22 Sli An Aifrinn, Athlone, Co. Westmeath",Semi-D,no,269
5539,4,4,305.0,975000,"1 Glandore Villas, Blackrock Road, Cork City, Co. Cork",Semi-D,no,269
5540,4,3,145.0,850000,"13 Kincora Park, Clontarf, Dublin 3",Semi-D,no,269
5541,3,2,129.0,715000,"Parkview, 7 Sutton Lawns, Sutton, Dublin 13",Detached,no,269
5542,3,1,130.0,400000,"4 Rathmullan Road, Drogheda, Co. Louth",Detached,no,269
5543,3,3,102.0,379950,"302 Morell Grove, Naas, Co. Kildare",Detached,no,269
5544,2,1,60.0,138000,"Apartment 7, Bridgeview Court, Waterford City, Co. Waterford",Apartment,no,270
5545,1,1,52.0,220000,"24 Morrow House, The Coast, Baldoyle, Dublin 13",Apartment,no,270
5546,3,1,163.0,255000,"Park Road, Monaghan, Co. Monaghan",Detached,no,270
5547,3,3,113.0,649950,"97A Beech Grove Cottages, Cabinteely, Dublin 18",Detached,no,270
5548,4,2,129.0,675000,"5 Shenick Drive, Skerries, Co. Dublin",Semi-D,no,270
5549,2,1,61.0,185000,"170A Old Youghal Road, Cork City, Cork City, Co. Cork",End of Terrace,no,270
5550,4,4,249.0,750000,"Conary Lower Y14VP26, Avoca, Co. Wicklow",Detached,no,270
5551,1,1,44.0,295000,"Apartment 92, Corn Mill, Drumcondra, Dublin 3",Apartment,no,270
5552,1,1,55.0,159000,"Apartment 16, Bagenal Court, Carlow Town, Co. Carlow",Apartment,no,270
5553,3,2,96.0,495000,"54 Convent Court, Delgany, Co. Wicklow",Semi-D,no,270
5554,5,5,479.0,3750000,"26 Elgin Road, Ballsbridge, Dublin 4",Terrace,no,270
5555,3,1,,195000,"Skeagh, Rathconrath, Co. Westmeath",Detached,no,270
5556,2,2,79.0,155000,"26 Spencer's Court, The Moyne, Enniscorthy, Co. Wexford",Apartment,no,270
5557,2,1,75.0,275000,"122 Millbrook Avenue, Kilbarrack, Dublin 5",Terrace,no,270
5558,3,3,102.0,290000,"163 Limekiln Wood, Dublin Road, Navan, Co. Meath",Semi-D,no,270
5559,3,3,99.0,549000,"4 Willow Park, Churchfields, Delgany, Co. Wicklow",Semi-D,no,270
5560,2,1,,165000,"Tinnaslee, Tinnahinch, Graiguenamanagh, Co. Carlow",Detached,no,270
5561,3,2,114.0,465000,"178 Charlesland Park, Greystones, Co. Wicklow",End of Terrace,no,270
5562,1,1,32.0,220000,"40 Buckler, Bertram Court, Christchurch, Dublin 8",Apartment,no,270
5563,3,1,95.0,395000,"53 Glenshesk Road, Whitehall, Whitehall, Dublin 9",Terrace,no,270
5564,,,,85000,"Birdhill Village, Birdhill, Co. Tipperary",Site,no,271
5565,4,4,205.0,595000,"3 The Red Gap, Barndarrig, Kilbride, Co. Wicklow",Detached,no,271
5566,3,3,94.0,185000,"36 Clements Town, Cootehill, Co. Cavan",Semi-D,no,271
5567,4,2,135.0,595000,"62 Belgrove Lawn, Chapelizod, Dublin 20",Semi-D,no,271
5568,7,3,4046.7807858848287,375000,"Glebe, Letterkenny, Co. Donegal",Detached,no,271
5569,3,2,103.0,895000,"92 Temple Road, Seapoint, Blackrock, Co. Dublin",Semi-D,no,271
5570,2,2,76.0,325000,"105 The Beech, Grange Hall, Rathfarnham, Dublin 16",Apartment,no,271
5571,3,3,114.0,440000,"58 Barleyfield, Wicklow Hills, Newtownmountkennedy, Co. Wicklow",End of Terrace,no,271
5572,3,1,118.0,199950,"13 West Street, Carrigaholt, Co. Clare",Terrace,no,271
5573,3,4,110.0,300000,"Rose Cottage, Charleville Road, Tullamore, Co. Offaly",Detached,no,271
5574,2,,61.0,150000,"12 Callary Street, Tullamore, Co. Offaly",Bungalow,no,271
5575,3,2,90.0,217000,"82 Clochran, Kilcloghans, Tuam, Co. Galway",End of Terrace,no,271
5576,4,,163.0,1650000,"11 Annesley Gardens, Dunville Close, Ranelagh, Dublin 6",Terrace,no,271
5577,3,1,84.0,395000,"15 Ashton Wood, Bray, Co. Wicklow",Semi-D,no,271
5578,4,1,140.0,495000,"Heathcliff, Stoney Boreen, Myrtleville, Co. Cork",Detached,no,271
5579,2,4,151.0,775000,"27 Hatch Place South City Centre Dublin 2, Dublin 2",Semi-D,no,271
5580,2,2,85.0,595000,"2 Rear 93 Booterstown Avenue Booterstown, Booterstown, Co. Dublin",Semi-D,no,271
5581,3,1,82.0,225000,"5 Casement Park, Finglas, Dublin 11",Terrace,no,271
5582,3,1,,Price on Application,"Corrabaun, Drumlish, Co. Longford",Detached,no,271
5583,4,3,,395000,"Reennanallagane, Glenbeigh, Co. Kerry",Detached,no,271
5584,5,2,218.0,575000,"2 Ballynaroon, Glounthaune, Co. Cork",Detached,no,272
5585,5,3,250.0,995000,"Holderness, Rochestown, Co. Cork",Detached,no,272
5586,2,1,82.0,180000,"Apartment 9, An Cranné³g, Carrickmacross, Co. Monaghan",Apartment,no,272
5587,3,2,112.0,139000,"Lenamore Cottage, Brickeens, Co. Mayo",Detached,no,272
5588,4,3,170.0,275000,"24 The Willows, Clonbalt Wood, Longford Town, Co. Longford",Detached,no,272
5589,3,2,107.0,175000,"12 Rosebury Court, Knock, Co. Mayo",Detached,no,272
5590,3,1,,165000,"Galross, Cloghan, Co. Offaly",Detached,no,272
